Date,Lat,Long,confirmed,cured,dead
2020/4/13,-38.4161,-63.6167,2208,515,97
2020/4/14,-38.4161,-63.6167,2277,559,102
2020/4/15,-38.4161,-63.6167,2443,596,111
2020/4/16,-38.4161,-63.6167,2571,631,115
2020/4/17,-38.4161,-63.6167,2669,666,123
2020/4/18,-38.4161,-63.6167,2758,685,129
2020/1/22,40.0691,45.0382,0,0,0
2020/1/23,40.0691,45.0382,0,0,0
2020/1/24,40.0691,45.0382,0,0,0
2020/1/25,40.0691,45.0382,0,0,0
2020/1/26,40.0691,45.0382,0,0,0
2020/1/27,40.0691,45.0382,0,0,0
2020/1/28,40.0691,45.0382,0,0,0
2020/1/29,40.0691,45.0382,0,0,0
2020/1/30,40.0691,45.0382,0,0,0
2020/1/31,40.0691,45.0382,0,0,0
2020/2/1,40.0691,45.0382,0,0,0
2020/2/2,40.0691,45.0382,0,0,0
2020/2/3,40.0691,45.0382,0,0,0
2020/2/4,40.0691,45.0382,0,0,0
2020/2/5,40.0691,45.0382,0,0,0
2020/2/6,40.0691,45.0382,0,0,0
2020/2/7,40.0691,45.0382,0,0,0
2020/2/8,40.0691,45.0382,0,0,0
2020/2/9,40.0691,45.0382,0,0,0
2020/2/10,40.0691,45.0382,0,0,0
2020/2/11,40.0691,45.0382,0,0,0
2020/2/12,40.0691,45.0382,0,0,0
2020/2/13,40.0691,45.0382,0,0,0
2020/2/14,40.0691,45.0382,0,0,0
2020/2/15,40.0691,45.0382,0,0,0
2020/2/16,40.0691,45.0382,0,0,0
2020/2/17,40.0691,45.0382,0,0,0
2020/2/18,40.0691,45.0382,0,0,0
2020/2/19,40.0691,45.0382,0,0,0
2020/2/20,40.0691,45.0382,0,0,0
2020/2/21,40.0691,45.0382,0,0,0
2020/2/22,40.0691,45.0382,0,0,0
2020/2/23,40.0691,45.0382,0,0,0
2020/2/24,40.0691,45.0382,0,0,0
2020/2/25,40.0691,45.0382,0,0,0
2020/2/26,40.0691,45.0382,0,0,0
2020/2/27,40.0691,45.0382,0,0,0
2020/2/28,40.0691,45.0382,0,0,0
2020/2/29,40.0691,45.0382,0,0,0
2020/3/1,40.0691,45.0382,1,0,0
2020/3/2,40.0691,45.0382,1,0,0
2020/3/3,40.0691,45.0382,1,0,0
2020/3/4,40.0691,45.0382,1,0,0
2020/3/5,40.0691,45.0382,1,0,0
2020/3/6,40.0691,45.0382,1,0,0
2020/3/7,40.0691,45.0382,1,0,0
2020/3/8,40.0691,45.0382,1,0,0
2020/3/9,40.0691,45.0382,1,0,0
2020/3/10,40.0691,45.0382,1,0,0
2020/3/11,40.0691,45.0382,1,0,0
2020/3/12,40.0691,45.0382,4,0,0
2020/3/13,40.0691,45.0382,8,0,0
2020/3/14,40.0691,45.0382,18,0,0
2020/3/15,40.0691,45.0382,26,0,0
2020/3/16,40.0691,45.0382,52,0,0
2020/3/17,40.0691,45.0382,78,1,0
2020/3/18,40.0691,45.0382,84,1,0
2020/3/19,40.0691,45.0382,115,1,0
2020/3/20,40.0691,45.0382,136,1,0
2020/3/21,40.0691,45.0382,160,1,0
2020/3/22,40.0691,45.0382,194,2,0
2020/3/23,40.0691,45.0382,235,2,0
2020/3/24,40.0691,45.0382,249,14,0
2020/3/25,40.0691,45.0382,265,16,0
2020/3/26,40.0691,45.0382,290,18,1
2020/3/27,40.0691,45.0382,329,28,1
2020/3/28,40.0691,45.0382,407,30,1
2020/3/29,40.0691,45.0382,424,30,3
2020/3/30,40.0691,45.0382,482,30,3
2020/3/31,40.0691,45.0382,532,30,3
2020/4/1,40.0691,45.0382,571,31,4
2020/4/2,40.0691,45.0382,663,33,7
2020/4/3,40.0691,45.0382,736,43,7
2020/4/4,40.0691,45.0382,770,43,7
2020/4/5,40.0691,45.0382,822,57,7
2020/4/6,40.0691,45.0382,833,62,8
2020/4/7,40.0691,45.0382,853,87,8
2020/4/8,40.0691,45.0382,881,114,9
2020/4/9,40.0691,45.0382,921,138,10
2020/4/10,40.0691,45.0382,937,149,12
2020/4/11,40.0691,45.0382,967,173,13
2020/4/12,40.0691,45.0382,1013,197,13
2020/4/13,40.0691,45.0382,1039,211,14
2020/4/14,40.0691,45.0382,1067,265,16
2020/4/15,40.0691,45.0382,1111,297,17
2020/4/16,40.0691,45.0382,1159,358,18
2020/4/17,40.0691,45.0382,1201,402,19
2020/4/18,40.0691,45.0382,1248,523,20
2020/1/22,-35.4735,149.0124,0,0,0
2020/1/23,-35.4735,149.0124,0,0,0
2020/1/24,-35.4735,149.0124,0,0,0
2020/1/25,-35.4735,149.0124,0,0,0
2020/1/26,-35.4735,149.0124,0,0,0
2020/1/27,-35.4735,149.0124,0,0,0
2020/1/28,-35.4735,149.0124,0,0,0
2020/1/29,-35.4735,149.0124,0,0,0
2020/1/30,-35.4735,149.0124,0,0,0
2020/1/31,-35.4735,149.0124,0,0,0
2020/2/1,-35.4735,149.0124,0,0,0
2020/2/2,-35.4735,149.0124,0,0,0
2020/2/3,-35.4735,149.0124,0,0,0
2020/2/4,-35.4735,149.0124,0,0,0
2020/2/5,-35.4735,149.0124,0,0,0
2020/2/6,-35.4735,149.0124,0,0,0
2020/2/7,-35.4735,149.0124,0,0,0
2020/2/8,-35.4735,149.0124,0,0,0
2020/2/9,-35.4735,149.0124,0,0,0
2020/2/10,-35.4735,149.0124,0,0,0
2020/2/11,-35.4735,149.0124,0,0,0
2020/2/12,-35.4735,149.0124,0,0,0
2020/2/13,-35.4735,149.0124,0,0,0
2020/2/14,-35.4735,149.0124,0,0,0
2020/2/15,-35.4735,149.0124,0,0,0
2020/2/16,-35.4735,149.0124,0,0,0
2020/2/17,-35.4735,149.0124,0,0,0
2020/2/18,-35.4735,149.0124,0,0,0
2020/2/19,-35.4735,149.0124,0,0,0
2020/2/20,-35.4735,149.0124,0,0,0
2020/2/21,-35.4735,149.0124,0,0,0
2020/2/22,-35.4735,149.0124,0,0,0
2020/2/23,-35.4735,149.0124,0,0,0
2020/2/24,-35.4735,149.0124,0,0,0
2020/2/25,-35.4735,149.0124,0,0,0
2020/2/26,-35.4735,149.0124,0,0,0
2020/2/27,-35.4735,149.0124,0,0,0
2020/2/28,-35.4735,149.0124,0,0,0
2020/2/29,-35.4735,149.0124,0,0,0
2020/3/1,-35.4735,149.0124,0,0,0
2020/3/2,-35.4735,149.0124,0,0,0
2020/3/3,-35.4735,149.0124,0,0,0
2020/3/4,-35.4735,149.0124,0,0,0
2020/3/5,-35.4735,149.0124,0,0,0
2020/3/6,-35.4735,149.0124,0,0,0
2020/3/7,-35.4735,149.0124,0,0,0
2020/3/8,-35.4735,149.0124,0,0,0
2020/3/9,-35.4735,149.0124,0,0,0
2020/3/10,-35.4735,149.0124,0,0,0
2020/3/11,-35.4735,149.0124,0,0,0
2020/3/12,-35.4735,149.0124,0,0,0
2020/3/13,-35.4735,149.0124,1,0,0
2020/3/14,-35.4735,149.0124,1,0,0
2020/3/15,-35.4735,149.0124,1,0,0
2020/3/16,-35.4735,149.0124,2,0,0
2020/3/17,-35.4735,149.0124,2,0,0
2020/3/18,-35.4735,149.0124,3,0,0
2020/3/19,-35.4735,149.0124,4,0,0
2020/3/20,-35.4735,149.0124,6,0,0
2020/3/21,-35.4735,149.0124,9,0,0
2020/3/22,-35.4735,149.0124,19,0,0
2020/3/23,-35.4735,149.0124,32,0,0
2020/3/24,-35.4735,149.0124,39,0,0
2020/3/25,-35.4735,149.0124,39,0,0
2020/3/26,-35.4735,149.0124,53,1,0
2020/3/27,-35.4735,149.0124,62,1,0
2020/3/28,-35.4735,149.0124,71,2,0
2020/3/29,-35.4735,149.0124,77,2,0
2020/3/30,-35.4735,149.0124,78,2,1
2020/3/31,-35.4735,149.0124,80,3,1
2020/4/1,-35.4735,149.0124,84,8,1
2020/4/2,-35.4735,149.0124,87,11,1
2020/4/3,-35.4735,149.0124,91,18,1
2020/4/4,-35.4735,149.0124,93,18,2
2020/4/5,-35.4735,149.0124,96,28,2
2020/4/6,-35.4735,149.0124,96,40,2
2020/4/7,-35.4735,149.0124,96,40,2
2020/4/8,-35.4735,149.0124,99,40,2
2020/4/9,-35.4735,149.0124,100,47,2
2020/4/10,-35.4735,149.0124,103,59,2
2020/4/11,-35.4735,149.0124,103,59,2
2020/4/12,-35.4735,149.0124,103,59,2
2020/4/13,-35.4735,149.0124,102,59,2
2020/4/14,-35.4735,149.0124,103,72,2
2020/4/15,-35.4735,149.0124,103,72,3
2020/4/16,-35.4735,149.0124,103,82,3
2020/4/17,-35.4735,149.0124,103,81,3
2020/4/18,-35.4735,149.0124,103,88,3
2020/1/22,-33.8688,151.2093,0,0,0
2020/1/23,-33.8688,151.2093,0,0,0
2020/1/24,-33.8688,151.2093,0,0,0
2020/1/25,-33.8688,151.2093,0,0,0
2020/1/26,-33.8688,151.2093,3,0,0
2020/1/27,-33.8688,151.2093,4,0,0
2020/1/28,-33.8688,151.2093,4,0,0
2020/1/29,-33.8688,151.2093,4,0,0
2020/1/30,-33.8688,151.2093,4,2,0
2020/1/31,-33.8688,151.2093,4,2,0
2020/2/1,-33.8688,151.2093,4,2,0
2020/2/2,-33.8688,151.2093,4,2,0
2020/2/3,-33.8688,151.2093,4,2,0
2020/2/4,-33.8688,151.2093,4,2,0
2020/2/5,-33.8688,151.2093,4,2,0
2020/2/6,-33.8688,151.2093,4,2,0
2020/2/7,-33.8688,151.2093,4,2,0
2020/2/8,-33.8688,151.2093,4,2,0
2020/2/9,-33.8688,151.2093,4,2,0
2020/2/10,-33.8688,151.2093,4,2,0
2020/2/11,-33.8688,151.2093,4,2,0
2020/2/12,-33.8688,151.2093,4,2,0
2020/2/13,-33.8688,151.2093,4,4,0
2020/2/14,-33.8688,151.2093,4,4,0
2020/2/15,-33.8688,151.2093,4,4,0
2020/2/16,-33.8688,151.2093,4,4,0
2020/2/17,-33.8688,151.2093,4,4,0
2020/2/18,-33.8688,151.2093,4,4,0
2020/2/19,-33.8688,151.2093,4,4,0
2020/2/20,-33.8688,151.2093,4,4,0
2020/2/21,-33.8688,151.2093,4,4,0
2020/2/22,-33.8688,151.2093,4,4,0
2020/2/23,-33.8688,151.2093,4,4,0
2020/2/24,-33.8688,151.2093,4,4,0
2020/2/25,-33.8688,151.2093,4,4,0
2020/2/26,-33.8688,151.2093,4,4,0
2020/2/27,-33.8688,151.2093,4,4,0
2020/2/28,-33.8688,151.2093,4,4,0
2020/2/29,-33.8688,151.2093,4,4,0
2020/3/1,-33.8688,151.2093,6,4,0
2020/3/2,-33.8688,151.2093,6,4,0
2020/3/3,-33.8688,151.2093,13,4,0
2020/3/4,-33.8688,151.2093,22,4,1
2020/3/5,-33.8688,151.2093,22,4,1
2020/3/6,-33.8688,151.2093,26,4,1
2020/3/7,-33.8688,151.2093,28,4,1
2020/3/8,-33.8688,151.2093,38,4,2
2020/3/9,-33.8688,151.2093,48,4,2
2020/3/10,-33.8688,151.2093,55,4,2
2020/3/11,-33.8688,151.2093,65,4,2
2020/3/12,-33.8688,151.2093,65,4,2
2020/3/13,-33.8688,151.2093,92,4,2
2020/3/14,-33.8688,151.2093,112,4,2
2020/3/15,-33.8688,151.2093,134,4,2
2020/3/16,-33.8688,151.2093,171,4,2
2020/3/17,-33.8688,151.2093,210,4,4
2020/3/18,-33.8688,151.2093,267,4,5
2020/3/19,-33.8688,151.2093,307,4,5
2020/3/20,-33.8688,151.2093,353,4,6
2020/3/21,-33.8688,151.2093,436,4,6
2020/3/22,-33.8688,151.2093,669,4,6
2020/3/23,-33.8688,151.2093,669,4,6
2020/3/24,-33.8688,151.2093,818,4,7
2020/3/25,-33.8688,151.2093,1029,4,7
2020/3/26,-33.8688,151.2093,1219,4,7
2020/3/27,-33.8688,151.2093,1405,4,7
2020/3/28,-33.8688,151.2093,1617,4,8
2020/3/29,-33.8688,151.2093,1791,4,8
2020/3/30,-33.8688,151.2093,2032,4,8
2020/3/31,-33.8688,151.2093,2032,4,8
2020/4/1,-33.8688,151.2093,2182,4,9
2020/4/2,-33.8688,151.2093,2298,4,10
2020/4/3,-33.8688,151.2093,2389,4,12
2020/4/4,-33.8688,151.2093,2493,4,12
2020/4/5,-33.8688,151.2093,2580,4,16
2020/4/6,-33.8688,151.2093,2637,4,18
2020/4/7,-33.8688,151.2093,2686,4,21
2020/4/8,-33.8688,151.2093,2734,4,21
2020/4/9,-33.8688,151.2093,2773,4,21
2020/4/10,-33.8688,151.2093,2822,4,22
2020/4/11,-33.8688,151.2093,2857,4,23
2020/4/12,-33.8688,151.2093,2857,4,24
2020/4/13,-33.8688,151.2093,2863,4,25
2020/4/14,-33.8688,151.2093,2870,4,25
2020/4/15,-33.8688,151.2093,2886,4,25
2020/4/16,-33.8688,151.2093,2897,4,25
2020/4/17,-33.8688,151.2093,2926,1379,26
2020/4/18,-33.8688,151.2093,2926,1379,26
2020/1/22,-12.4634,130.8456,0,0,0
2020/1/23,-12.4634,130.8456,0,0,0
2020/1/24,-12.4634,130.8456,0,0,0
2020/1/25,-12.4634,130.8456,0,0,0
2020/1/26,-12.4634,130.8456,0,0,0
2020/1/27,-12.4634,130.8456,0,0,0
2020/1/28,-12.4634,130.8456,0,0,0
2020/1/29,-12.4634,130.8456,0,0,0
2020/1/30,-12.4634,130.8456,0,0,0
2020/1/31,-12.4634,130.8456,0,0,0
2020/2/1,-12.4634,130.8456,0,0,0
2020/2/2,-12.4634,130.8456,0,0,0
2020/2/3,-12.4634,130.8456,0,0,0
2020/2/4,-12.4634,130.8456,0,0,0
2020/2/5,-12.4634,130.8456,0,0,0
2020/2/6,-12.4634,130.8456,0,0,0
2020/2/7,-12.4634,130.8456,0,0,0
2020/2/8,-12.4634,130.8456,0,0,0
2020/2/9,-12.4634,130.8456,0,0,0
2020/2/10,-12.4634,130.8456,0,0,0
2020/2/11,-12.4634,130.8456,0,0,0
2020/2/12,-12.4634,130.8456,0,0,0
2020/2/13,-12.4634,130.8456,0,0,0
2020/2/14,-12.4634,130.8456,0,0,0
2020/2/15,-12.4634,130.8456,0,0,0
2020/2/16,-12.4634,130.8456,0,0,0
2020/2/17,-12.4634,130.8456,0,0,0
2020/2/18,-12.4634,130.8456,0,0,0
2020/2/19,-12.4634,130.8456,0,0,0
2020/2/20,-12.4634,130.8456,0,0,0
2020/2/21,-12.4634,130.8456,0,0,0
2020/2/22,-12.4634,130.8456,0,0,0
2020/2/23,-12.4634,130.8456,0,0,0
2020/2/24,-12.4634,130.8456,0,0,0
2020/2/25,-12.4634,130.8456,0,0,0
2020/2/26,-12.4634,130.8456,0,0,0
2020/2/27,-12.4634,130.8456,0,0,0
2020/2/28,-12.4634,130.8456,0,0,0
2020/2/29,-12.4634,130.8456,0,0,0
2020/3/1,-12.4634,130.8456,0,0,0
2020/3/2,-12.4634,130.8456,0,0,0
2020/3/3,-12.4634,130.8456,0,0,0
2020/3/4,-12.4634,130.8456,1,0,0
2020/3/5,-12.4634,130.8456,1,0,0
2020/3/6,-12.4634,130.8456,0,0,0
2020/3/7,-12.4634,130.8456,0,0,0
2020/3/8,-12.4634,130.8456,0,0,0
2020/3/9,-12.4634,130.8456,0,0,0
2020/3/10,-12.4634,130.8456,1,0,0
2020/3/11,-12.4634,130.8456,1,0,0
2020/3/12,-12.4634,130.8456,1,0,0
2020/3/13,-12.4634,130.8456,1,0,0
2020/3/14,-12.4634,130.8456,1,0,0
2020/3/15,-12.4634,130.8456,1,0,0
2020/3/16,-12.4634,130.8456,1,0,0
2020/3/17,-12.4634,130.8456,1,0,0
2020/3/18,-12.4634,130.8456,1,0,0
2020/3/19,-12.4634,130.8456,1,0,0
2020/3/20,-12.4634,130.8456,3,0,0
2020/3/21,-12.4634,130.8456,3,0,0
2020/3/22,-12.4634,130.8456,5,0,0
2020/3/23,-12.4634,130.8456,5,0,0
2020/3/24,-12.4634,130.8456,6,0,0
2020/3/25,-12.4634,130.8456,6,0,0
2020/3/26,-12.4634,130.8456,12,0,0
2020/3/27,-12.4634,130.8456,12,0,0
2020/3/28,-12.4634,130.8456,15,0,0
2020/3/29,-12.4634,130.8456,15,0,0
2020/3/30,-12.4634,130.8456,15,0,0
2020/3/31,-12.4634,130.8456,17,0,0
2020/4/1,-12.4634,130.8456,19,0,0
2020/4/2,-12.4634,130.8456,21,0,0
2020/4/3,-12.4634,130.8456,22,0,0
2020/4/4,-12.4634,130.8456,26,1,0
2020/4/5,-12.4634,130.8456,27,1,0
2020/4/6,-12.4634,130.8456,28,2,0
2020/4/7,-12.4634,130.8456,28,2,0
2020/4/8,-12.4634,130.8456,28,2,0
2020/4/9,-12.4634,130.8456,28,2,0
2020/4/10,-12.4634,130.8456,28,2,0
2020/4/11,-12.4634,130.8456,28,2,0
2020/4/12,-12.4634,130.8456,28,2,0
2020/4/13,-12.4634,130.8456,28,2,0
2020/4/14,-12.4634,130.8456,28,6,0
2020/4/15,-12.4634,130.8456,28,6,0
2020/4/16,-12.4634,130.8456,28,6,0
2020/4/17,-12.4634,130.8456,28,9,0
2020/4/18,-12.4634,130.8456,28,9,0
2020/1/22,-28.0167,153.4,0,0,0
2020/1/23,-28.0167,153.4,0,0,0
2020/1/24,-28.0167,153.4,0,0,0
2020/1/25,-28.0167,153.4,0,0,0
2020/1/26,-28.0167,153.4,0,0,0
2020/1/27,-28.0167,153.4,0,0,0
2020/1/28,-28.0167,153.4,0,0,0
2020/1/29,-28.0167,153.4,1,0,0
2020/1/30,-28.0167,153.4,3,0,0
2020/1/31,-28.0167,153.4,2,0,0
2020/2/1,-28.0167,153.4,3,0,0
2020/2/2,-28.0167,153.4,2,0,0
2020/2/3,-28.0167,153.4,2,0,0
2020/2/4,-28.0167,153.4,3,0,0
2020/2/5,-28.0167,153.4,3,0,0
2020/2/6,-28.0167,153.4,4,0,0
2020/2/7,-28.0167,153.4,5,0,0
2020/2/8,-28.0167,153.4,5,0,0
2020/2/9,-28.0167,153.4,5,0,0
2020/2/10,-28.0167,153.4,5,0,0
2020/2/11,-28.0167,153.4,5,0,0
2020/2/12,-28.0167,153.4,5,0,0
2020/2/13,-28.0167,153.4,5,0,0
2020/2/14,-28.0167,153.4,5,0,0
2020/2/15,-28.0167,153.4,5,0,0
2020/2/16,-28.0167,153.4,5,0,0
2020/2/17,-28.0167,153.4,5,0,0
2020/2/18,-28.0167,153.4,5,0,0
2020/2/19,-28.0167,153.4,5,0,0
2020/2/20,-28.0167,153.4,5,0,0
2020/2/21,-28.0167,153.4,5,1,0
2020/2/22,-28.0167,153.4,5,1,0
2020/2/23,-28.0167,153.4,5,1,0
2020/2/24,-28.0167,153.4,5,1,0
2020/2/25,-28.0167,153.4,5,1,0
2020/2/26,-28.0167,153.4,5,1,0
2020/2/27,-28.0167,153.4,5,1,0
2020/2/28,-28.0167,153.4,5,1,0
2020/2/29,-28.0167,153.4,9,1,0
2020/3/1,-28.0167,153.4,9,1,0
2020/3/2,-28.0167,153.4,9,1,0
2020/3/3,-28.0167,153.4,11,1,0
2020/3/4,-28.0167,153.4,11,1,0
2020/3/5,-28.0167,153.4,13,8,0
2020/3/6,-28.0167,153.4,13,8,0
2020/3/7,-28.0167,153.4,13,8,0
2020/3/8,-28.0167,153.4,15,8,0
2020/3/9,-28.0167,153.4,15,8,0
2020/3/10,-28.0167,153.4,18,8,0
2020/3/11,-28.0167,153.4,20,8,0
2020/3/12,-28.0167,153.4,20,8,0
2020/3/13,-28.0167,153.4,35,8,0
2020/3/14,-28.0167,153.4,46,8,0
2020/3/15,-28.0167,153.4,61,8,0
2020/3/16,-28.0167,153.4,68,8,0
2020/3/17,-28.0167,153.4,78,8,0
2020/3/18,-28.0167,153.4,94,8,0
2020/3/19,-28.0167,153.4,144,8,0
2020/3/20,-28.0167,153.4,184,8,0
2020/3/21,-28.0167,153.4,221,8,0
2020/3/22,-28.0167,153.4,259,8,0
2020/3/23,-28.0167,153.4,319,8,0
2020/3/24,-28.0167,153.4,397,8,0
2020/3/25,-28.0167,153.4,443,8,0
2020/3/26,-28.0167,153.4,493,8,1
2020/3/27,-28.0167,153.4,555,8,1
2020/3/28,-28.0167,153.4,625,8,1
2020/3/29,-28.0167,153.4,656,8,2
2020/3/30,-28.0167,153.4,689,8,2
2020/3/31,-28.0167,153.4,743,8,2
2020/4/1,-28.0167,153.4,781,8,2
2020/4/2,-28.0167,153.4,835,8,4
2020/4/3,-28.0167,153.4,873,8,4
2020/4/4,-28.0167,153.4,900,8,4
2020/4/5,-28.0167,153.4,907,8,4
2020/4/6,-28.0167,153.4,921,173,4
2020/4/7,-28.0167,153.4,934,173,4
2020/4/8,-28.0167,153.4,943,173,4
2020/4/9,-28.0167,153.4,953,345,4
2020/4/10,-28.0167,153.4,965,372,4
2020/4/11,-28.0167,153.4,974,372,5
2020/4/12,-28.0167,153.4,983,372,5
2020/4/13,-28.0167,153.4,987,372,5
2020/4/14,-28.0167,153.4,998,442,5
2020/4/15,-28.0167,153.4,999,442,5
2020/4/16,-28.0167,153.4,1001,442,5
2020/4/17,-28.0167,153.4,1007,442,5
2020/4/18,-28.0167,153.4,1015,738,6
2020/1/22,-34.9285,138.6007,0,0,0
2020/1/23,-34.9285,138.6007,0,0,0
2020/1/24,-34.9285,138.6007,0,0,0
2020/1/25,-34.9285,138.6007,0,0,0
2020/1/26,-34.9285,138.6007,0,0,0
2020/1/27,-34.9285,138.6007,0,0,0
2020/1/28,-34.9285,138.6007,0,0,0
2020/1/29,-34.9285,138.6007,0,0,0
2020/1/30,-34.9285,138.6007,0,0,0
2020/1/31,-34.9285,138.6007,0,0,0
2020/2/1,-34.9285,138.6007,1,0,0
2020/2/2,-34.9285,138.6007,2,0,0
2020/2/3,-34.9285,138.6007,2,0,0
2020/2/4,-34.9285,138.6007,2,0,0
2020/2/5,-34.9285,138.6007,2,0,0
2020/2/6,-34.9285,138.6007,2,0,0
2020/2/7,-34.9285,138.6007,2,0,0
2020/2/8,-34.9285,138.6007,2,0,0
2020/2/9,-34.9285,138.6007,2,0,0
2020/2/10,-34.9285,138.6007,2,0,0
2020/2/11,-34.9285,138.6007,2,0,0
2020/2/12,-34.9285,138.6007,2,0,0
2020/2/13,-34.9285,138.6007,2,0,0
2020/2/14,-34.9285,138.6007,2,0,0
2020/2/15,-34.9285,138.6007,2,0,0
2020/2/16,-34.9285,138.6007,2,0,0
2020/2/17,-34.9285,138.6007,2,2,0
2020/2/18,-34.9285,138.6007,2,2,0
2020/2/19,-34.9285,138.6007,2,2,0
2020/2/20,-34.9285,138.6007,2,2,0
2020/2/21,-34.9285,138.6007,2,2,0
2020/2/22,-34.9285,138.6007,2,2,0
2020/2/23,-34.9285,138.6007,2,2,0
2020/2/24,-34.9285,138.6007,2,2,0
2020/2/25,-34.9285,138.6007,2,2,0
2020/2/26,-34.9285,138.6007,2,2,0
2020/2/27,-34.9285,138.6007,2,2,0
2020/2/28,-34.9285,138.6007,2,2,0
2020/2/29,-34.9285,138.6007,3,2,0
2020/3/1,-34.9285,138.6007,3,2,0
2020/3/2,-34.9285,138.6007,3,2,0
2020/3/3,-34.9285,138.6007,3,2,0
2020/3/4,-34.9285,138.6007,5,2,0
2020/3/5,-34.9285,138.6007,5,2,0
2020/3/6,-34.9285,138.6007,7,2,0
2020/3/7,-34.9285,138.6007,7,2,0
2020/3/8,-34.9285,138.6007,7,2,0
2020/3/9,-34.9285,138.6007,7,2,0
2020/3/10,-34.9285,138.6007,7,2,0
2020/3/11,-34.9285,138.6007,9,2,0
2020/3/12,-34.9285,138.6007,9,2,0
2020/3/13,-34.9285,138.6007,16,3,0
2020/3/14,-34.9285,138.6007,19,3,0
2020/3/15,-34.9285,138.6007,20,3,0
2020/3/16,-34.9285,138.6007,29,3,0
2020/3/17,-34.9285,138.6007,29,3,0
2020/3/18,-34.9285,138.6007,37,3,0
2020/3/19,-34.9285,138.6007,42,3,0
2020/3/20,-34.9285,138.6007,50,3,0
2020/3/21,-34.9285,138.6007,67,3,0
2020/3/22,-34.9285,138.6007,100,3,0
2020/3/23,-34.9285,138.6007,134,3,0
2020/3/24,-34.9285,138.6007,170,3,0
2020/3/25,-34.9285,138.6007,170,6,0
2020/3/26,-34.9285,138.6007,235,6,0
2020/3/27,-34.9285,138.6007,257,6,0
2020/3/28,-34.9285,138.6007,287,6,0
2020/3/29,-34.9285,138.6007,299,6,0
2020/3/30,-34.9285,138.6007,305,6,0
2020/3/31,-34.9285,138.6007,337,6,0
2020/4/1,-34.9285,138.6007,367,6,0
2020/4/2,-34.9285,138.6007,367,6,0
2020/4/3,-34.9285,138.6007,396,46,0
2020/4/4,-34.9285,138.6007,407,46,0
2020/4/5,-34.9285,138.6007,407,46,0
2020/4/6,-34.9285,138.6007,411,53,0
2020/4/7,-34.9285,138.6007,411,53,1
2020/4/8,-34.9285,138.6007,415,53,2
2020/4/9,-34.9285,138.6007,420,120,3
2020/4/10,-34.9285,138.6007,428,179,3
2020/4/11,-34.9285,138.6007,429,179,3
2020/4/12,-34.9285,138.6007,429,179,4
2020/4/13,-34.9285,138.6007,429,179,4
2020/4/14,-34.9285,138.6007,433,240,4
2020/4/15,-34.9285,138.6007,433,240,4
2020/4/16,-34.9285,138.6007,433,279,4
2020/4/17,-34.9285,138.6007,435,331,4
2020/4/18,-34.9285,138.6007,435,331,4
2020/1/22,-41.4545,145.9707,0,0,0
2020/1/23,-41.4545,145.9707,0,0,0
2020/1/24,-41.4545,145.9707,0,0,0
2020/1/25,-41.4545,145.9707,0,0,0
2020/1/26,-41.4545,145.9707,0,0,0
2020/1/27,-41.4545,145.9707,0,0,0
2020/1/28,-41.4545,145.9707,0,0,0
2020/1/29,-41.4545,145.9707,0,0,0
2020/1/30,-41.4545,145.9707,0,0,0
2020/1/31,-41.4545,145.9707,0,0,0
2020/2/1,-41.4545,145.9707,0,0,0
2020/2/2,-41.4545,145.9707,0,0,0
2020/2/3,-41.4545,145.9707,0,0,0
2020/2/4,-41.4545,145.9707,0,0,0
2020/2/5,-41.4545,145.9707,0,0,0
2020/2/6,-41.4545,145.9707,0,0,0
2020/2/7,-41.4545,145.9707,0,0,0
2020/2/8,-41.4545,145.9707,0,0,0
2020/2/9,-41.4545,145.9707,0,0,0
2020/2/10,-41.4545,145.9707,0,0,0
2020/2/11,-41.4545,145.9707,0,0,0
2020/2/12,-41.4545,145.9707,0,0,0
2020/2/13,-41.4545,145.9707,0,0,0
2020/2/14,-41.4545,145.9707,0,0,0
2020/2/15,-41.4545,145.9707,0,0,0
2020/2/16,-41.4545,145.9707,0,0,0
2020/2/17,-41.4545,145.9707,0,0,0
2020/2/18,-41.4545,145.9707,0,0,0
2020/2/19,-41.4545,145.9707,0,0,0
2020/2/20,-41.4545,145.9707,0,0,0
2020/2/21,-41.4545,145.9707,0,0,0
2020/2/22,-41.4545,145.9707,0,0,0
2020/2/23,-41.4545,145.9707,0,0,0
2020/2/24,-41.4545,145.9707,0,0,0
2020/2/25,-41.4545,145.9707,0,0,0
2020/2/26,-41.4545,145.9707,0,0,0
2020/2/27,-41.4545,145.9707,0,0,0
2020/2/28,-41.4545,145.9707,0,0,0
2020/2/29,-41.4545,145.9707,0,0,0
2020/3/1,-41.4545,145.9707,0,0,0
2020/3/2,-41.4545,145.9707,1,0,0
2020/3/3,-41.4545,145.9707,1,0,0
2020/3/4,-41.4545,145.9707,1,0,0
2020/3/5,-41.4545,145.9707,1,0,0
2020/3/6,-41.4545,145.9707,1,0,0
2020/3/7,-41.4545,145.9707,1,0,0
2020/3/8,-41.4545,145.9707,2,0,0
2020/3/9,-41.4545,145.9707,2,0,0
2020/3/10,-41.4545,145.9707,2,0,0
2020/3/11,-41.4545,145.9707,3,0,0
2020/3/12,-41.4545,145.9707,3,0,0
2020/3/13,-41.4545,145.9707,5,0,0
2020/3/14,-41.4545,145.9707,5,0,0
